2,-1.94999499949995e-05,2,-1.8491849184918492e-05,2,-1.7483748374837485e-05,2,-1.6475647564756477e-05,2,-1.546754675467547e-05,2,-1.445944594459446e-05,2,-1.3451345134513453e-05,2,-1.2443244324432443e-05,2,-1.1435143514351436e-05,2,-1.0427042704270428e-05,2,-9.418941894189419e-06,2,-8.410841084108411e-06,2,-7.402740274027404e-06,2,-6.394639463946394e-06,2,-5.386538653865387e-06,2,-4.378437843784379e-06,2,-3.3703370337033716e-06,2,-2.3622362236223607e-06,2,-1.354135413541353e-06,2,-3.4603460346034547e-07,2,6.620662066206621e-07,2,1.6701670167016697e-06,2,2.6782678267826773e-06,2,3.6863686368636883e-06,2,4.694469446944696e-06,2,5.7025702570257035e-06,2,6.710671067106711e-06,2,7.718771877187719e-06,2,8.72687268726873e-06,2,9.734973497349737e-06,2,1.0743074307430745e-05,2,1.1751175117511752e-05,2,1.275927592759276e-05,2,1.3767376737673768e-05,2,1.4775477547754775e-05,2,1.5783578357835783e-05,2,1.679167916791679e-05,2,1.7799779977997805e-05,2,1.8807880788078812e-05,2,1.9655965596559657e-05
2,-1.9503950395039505e-05,2,-1.8491849184918492e-05,2,-1.748774877487749e-05,2,-1.6475647564756477e-05,2,-1.546754675467547e-05,2,-1.445944594459446e-05,2,-1.3455345534553456e-05,2,-1.2447244724472449e-05,2,-1.1435143514351436e-05,2,-1.0427042704270428e-05,2,-9.418941894189419e-06,2,-8.410841084108411e-06,2,-7.402740274027404e-06,2,-6.394639463946394e-06,2,-5.386538653865387e-06,2,-4.378437843784379e-06,2,-3.3703370337033716e-06,2,-2.3622362236223607e-06,2,-1.354135413541353e-06,2,-3.4603460346034547e-07,2,6.620662066206621e-07,2,1.6701670167016697e-06,2,2.6782678267826773e-06,2,3.6863686368636883e-06,2,4.694469446944696e-06,2,5.7025702570257035e-06,2,6.710671067106711e-06,2,7.718771877187719e-06,2,8.72687268726873e-06,2,9.734973497349737e-06,2,1.0743074307430745e-05,2,1.1751175117511752e-05,2,1.2755275527552758e-05,2,1.3767376737673768e-05,2,1.4775477547754775e-05,2,1.5783578357835783e-05,2,1.679167916791679e-05,2,1.7799779977997805e-05,2,1.8807880788078812e-05,2,1.9655965596559657e-05
2,-1.94999499949995e-05,2,-1.8491849184918492e-05,2,-1.7483748374837485e-05,2,-1.6475647564756477e-05,2,-1.546754675467547e-05,2,-1.445944594459446e-05,2,-1.3451345134513453e-05,2,-1.2443244324432443e-05,2,-1.1435143514351436e-05,2,-1.0427042704270428e-05,2,-9.418941894189419e-06,2,-8.410841084108411e-06,2,-7.402740274027404e-06,2,-6.394639463946394e-06,2,-5.386538653865387e-06,2,-4.378437843784379e-06,2,-3.3703370337033716e-06,2,-2.3622362236223607e-06,2,-1.354135413541353e-06,2,-3.500350035003509e-07,2,6.620662066206621e-07,2,1.6701670167016697e-06,2,2.6782678267826773e-06,2,3.6863686368636883e-06,2,4.694469446944696e-06,2,5.698569856985698e-06,2,6.710671067106711e-06,2,7.718771877187719e-06,2,8.72687268726873e-06,2,9.734973497349737e-06,2,1.0743074307430745e-05,2,1.1751175117511752e-05,2,1.275927592759276e-05,2,1.3767376737673768e-05,2,1.4775477547754775e-05,2,1.5783578357835783e-05,2,1.679167916791679e-05,2,1.7799779977997805e-05,2,1.8807880788078812e-05,2,1.9655965596559657e-05
2,-1.9503950395039505e-05,2,-1.8491849184918492e-05,2,-1.7483748374837485e-05,2,-1.6475647564756477e-05,2,-1.546754675467547e-05,2,-1.445944594459446e-05,2,-1.3455345534553456e-05,2,-1.2435243524352436e-05,2,-1.1427142714271428e-05,2,-1.0419041904190419e-05,2,-9.410941094109411e-06,2,-8.402840284028404e-06,2,-7.3947394739473945e-06,2,-6.386638663866387e-06,2,-5.378537853785379e-06,2,-4.370437043704372e-06,2,-3.3623362336233608e-06,2,-2.354235423542353e-06,2,-1.3461346134613456e-06,2,-3.38033803380338e-07,2,6.700670067006696e-07,2,1.6781678167816772e-06,2,2.686268626862688e-06,2,3.6943694369436957e-06,2,4.698469846984698e-06,2,5.710571057105711e-06,2,6.7186718671867185e-06,2,7.72677267726773e-06,2,8.734873487348737e-06,2,9.742974297429745e-06,2,1.0751075107510756e-05,2,1.1759175917591763e-05,2,1.276727672767277e-05,2,1.3775377537753778e-05,2,1.4783478347834786e-05,2,1.578757875787579e-05,2,1.67996799679968e-05,2,1.780778077807781e-05,2,1.8811881188118814e-05,2,1.9655965596559657e-05
2,-1.94999499949995e-05,2,-1.8491849184918492e-05,2,-1.7483748374837485e-05,2,-1.6475647564756477e-05,2,-1.546754675467547e-05,2,-1.445944594459446e-05,2,-1.3451345134513453e-05,2,-1.2443244324432443e-05,2,-1.1435143514351436e-05,2,-1.0427042704270428e-05,2,-9.418941894189419e-06,2,-8.410841084108411e-06,2,-7.402740274027404e-06,2,-6.394639463946394e-06,2,-5.386538653865387e-06,2,-4.378437843784379e-06,2,-3.3743374337433737e-06,2,-2.3622362236223607e-06,2,-1.354135413541353e-06,2,-3.500350035003509e-07,2,6.580658065806601e-07,2,1.6701670167016697e-06,2,2.6782678267826773e-06,2,3.6863686368636883e-06,2,4.694469446944696e-06,2,5.7025702570257035e-06,2,6.710671067106711e-06,2,7.718771877187719e-06,2,8.72687268726873e-06,2,9.730973097309732e-06,2,1.0743074307430745e-05,2,1.1751175117511752e-05,2,1.275927592759276e-05,2,1.3767376737673768e-05,2,1.4775477547754775e-05,2,1.5783578357835783e-05,2,1.679167916791679e-05,2,1.7799779977997805e-05,2,1.8807880788078812e-05,2,1.9655965596559657e-05
2,-1.94999499949995e-05,2,-1.8495849584958498e-05,2,-1.7483748374837485e-05,2,-1.6475647564756477e-05,2,-1.546754675467547e-05,2,-1.445944594459446e-05,2,-1.3451345134513453e-05,2,-1.2443244324432443e-05,2,-1.1435143514351436e-05,2,-1.0427042704270428e-05,2,-9.418941894189419e-06,2,-8.410841084108411e-06,2,-7.402740274027404e-06,2,-6.394639463946394e-06,2,-5.386538653865387e-06,2,-4.378437843784379e-06,2,-3.3703370337033716e-06,2,-2.3622362236223607e-06,2,-1.354135413541353e-06,2,-3.4603460346034547e-07,2,6.620662066206621e-07,2,1.6701670167016697e-06,2,2.6782678267826773e-06,2,3.6863686368636883e-06,2,4.694469446944696e-06,2,5.7025702570257035e-06,2,6.710671067106711e-06,2,7.718771877187719e-06,2,8.72687268726873e-06,2,9.734973497349737e-06,2,1.0743074307430745e-05,2,1.1751175117511752e-05,2,1.275927592759276e-05,2,1.3763376337633766e-05,2,1.4775477547754775e-05,2,1.5783578357835783e-05,2,1.679167916791679e-05,2,1.7795779577957796e-05,2,1.8807880788078812e-05,2,1.9655965596559657e-05
2,-1.94999499949995e-05,2,-1.8491849184918492e-05,2,-1.7483748374837485e-05,2,-1.6475647564756477e-05,2,-1.546754675467547e-05,2,-1.445944594459446e-05,2,-1.3451345134513453e-05,2,-1.2443244324432443e-05,2,-1.1435143514351436e-05,2,-1.0427042704270428e-05,2,-9.418941894189419e-06,2,-8.414841484148415e-06,2,-7.402740274027404e-06,2,-6.394639463946394e-06,2,-5.386538653865387e-06,2,-4.378437843784379e-06,2,-3.3703370337033716e-06,2,-2.3622362236223607e-06,2,-1.3581358135813585e-06,2,-3.4603460346034547e-07,2,6.620662066206621e-07,2,1.6701670167016697e-06,2,2.6782678267826773e-06,2,3.6863686368636883e-06,2,4.694469446944696e-06,2,5.7025702570257035e-06,2,6.706670667066709e-06,2,7.718771877187719e-06,2,8.72687268726873e-06,2,9.734973497349737e-06,2,1.0743074307430745e-05,2,1.1751175117511752e-05,2,1.275927592759276e-05,2,1.3767376737673768e-05,2,1.4771477147714773e-05,2,1.5783578357835783e-05,2,1.679167916791679e-05,2,1.7799779977997805e-05,2,1.8807880788078812e-05,2,1.9651965196519655e-05
2,-1.94999499949995e-05,2,-1.8491849184918492e-05,2,-1.7483748374837485e-05,2,-1.647964796479648e-05,2,-1.546754675467547e-05,2,-1.4463446344634464e-05,2,-1.3451345134513453e-05,2,-1.2443244324432443e-05,2,-1.1435143514351436e-05,2,-1.0427042704270428e-05,2,-9.418941894189419e-06,2,-8.410841084108411e-06,2,-7.402740274027404e-06,2,-6.398639863986398e-06,2,-5.386538653865387e-06,2,-4.378437843784379e-06,2,-3.3703370337033716e-06,2,-2.3622362236223607e-06,2,-1.3581358135813585e-06,2,-3.4603460346034547e-07,2,6.620662066206621e-07,2,1.6701670167016697e-06,2,2.6782678267826773e-06,2,3.6863686368636883e-06,2,4.694469446944696e-06,2,5.7025702570257035e-06,2,6.710671067106711e-06,2,7.718771877187719e-06,2,8.72687268726873e-06,2,9.734973497349737e-06,2,1.0743074307430745e-05,2,1.1751175117511752e-05,2,1.275927592759276e-05,2,1.3767376737673768e-05,2,1.4775477547754775e-05,2,1.578757875787579e-05,2,1.67956795679568e-05,2,1.780778077807781e-05,2,1.8815881588158816e-05,2,1.965996599659966e-05
2,-1.94999499949995e-05,2,-1.8491849184918492e-05,2,-1.7483748374837485e-05,2,-1.6475647564756477e-05,2,-1.546754675467547e-05,2,-1.445944594459446e-05,2,-1.3451345134513453e-05,2,-1.2443244324432443e-05,2,-1.1435143514351436e-05,2,-1.0427042704270428e-05,2,-9.422942294229424e-06,2,-8.410841084108411e-06,2,-7.406740674067407e-06,2,-6.394639463946394e-06,2,-5.386538653865387e-06,2,-4.378437843784379e-06,2,-3.3703370337033716e-06,2,-2.366236623662366e-06,2,-1.354135413541353e-06,2,-3.4603460346034547e-07,2,6.620662066206621e-07,2,1.6701670167016697e-06,2,2.6782678267826773e-06,2,3.682368236823683e-06,2,4.694469446944696e-06,2,5.698569856985698e-06,2,6.710671067106711e-06,2,7.718771877187719e-06,2,8.72687268726873e-06,2,9.734973497349737e-06,2,1.0743074307430745e-05,2,1.1751175117511752e-05,2,1.275927592759276e-05,2,1.3767376737673768e-05,2,1.4775477547754775e-05,2,1.577957795779578e-05,2,1.679167916791679e-05,2,1.7799779977997805e-05,2,1.8807880788078812e-05,2,1.9655965596559657e-05
2,-1.94999499949995e-05,2,-1.8491849184918492e-05,2,-1.7483748374837485e-05,2,-1.647964796479648e-05,2,-1.546754675467547e-05,2,-1.445944594459446e-05,2,-1.3451345134513453e-05,2,-1.2443244324432443e-05,2,-1.1435143514351436e-05,2,-1.0427042704270428e-05,2,-9.418941894189419e-06,2,-8.410841084108411e-06,2,-7.402740274027404e-06,2,-6.394639463946394e-06,2,-5.3905390539053905e-06,2,-4.378437843784379e-06,2,-3.3703370337033716e-06,2,-2.3622362236223607e-06,2,-1.354135413541353e-06,2,-3.4603460346034547e-07,2,6.620662066206621e-07,2,1.6701670167016697e-06,2,2.6782678267826773e-06,2,3.6863686368636883e-06,2,4.694469446944696e-06,2,5.7025702570257035e-06,2,6.710671067106711e-06,2,7.718771877187719e-06,2,8.72687268726873e-06,2,9.734973497349737e-06,2,1.0743074307430745e-05,2,1.1751175117511752e-05,2,1.275927592759276e-05,2,1.3767376737673768e-05,2,1.4775477547754775e-05,2,1.5783578357835783e-05,2,1.679167916791679e-05,2,1.7799779977997805e-05,2,1.8807880788078812e-05,2,1.9655965596559657e-05
2,-1.94999499949995e-05,2,-1.8491849184918492e-05,2,-1.748774877487749e-05,2,-1.6475647564756477e-05,2,-1.546754675467547e-05,2,-1.445944594459446e-05,2,-1.3451345134513453e-05,2,-1.2443244324432443e-05,2,-1.1435143514351436e-05,2,-1.0431043104310432e-05,2,-9.418941894189419e-06,2,-8.410841084108411e-06,2,-7.402740274027404e-06,2,-6.394639463946394e-06,2,-5.386538653865387e-06,2,-4.378437843784379e-06,2,-3.3703370337033716e-06,2,-2.3622362236223607e-06,2,-1.354135413541353e-06,2,-3.4603460346034547e-07,2,6.620662066206621e-07,2,1.6701670167016697e-06,2,2.6782678267826773e-06,2,3.682368236823683e-06,2,4.694469446944696e-06,2,5.7025702570257035e-06,2,6.706670667066709e-06,2,7.718771877187719e-06,2,8.72687268726873e-06,2,9.734973497349737e-06,2,1.0739073907390743e-05,2,1.1751175117511752e-05,2,1.275927592759276e-05,2,1.3767376737673768e-05,2,1.4775477547754775e-05,2,1.5783578357835783e-05,2,1.679167916791679e-05,2,1.7799779977997805e-05,2,1.8807880788078812e-05,2,1.9655965596559657e-05
2,-1.94999499949995e-05,2,-1.8491849184918492e-05,2,-1.7483748374837485e-05,2,-1.6475647564756477e-05,2,-1.546754675467547e-05,2,-1.4463446344634464e-05,2,-1.3451345134513453e-05,2,-1.2443244324432443e-05,2,-1.1435143514351436e-05,2,-1.0427042704270428e-05,2,-9.418941894189419e-06,2,-8.410841084108411e-06,2,-7.402740274027404e-06,2,-6.398639863986398e-06,2,-5.3905390539053905e-06,2,-4.382438243824381e-06,2,-3.378337833783379e-06,2,-2.3622362236223607e-06,2,-1.354135413541353e-06,2,-3.4603460346034547e-07,2,6.620662066206621e-07,2,1.6701670167016697e-06,2,2.6782678267826773e-06,2,3.6863686368636883e-06,2,4.694469446944696e-06,2,5.7025702570257035e-06,2,6.710671067106711e-06,2,7.718771877187719e-06,2,8.72687268726873e-06,2,9.734973497349737e-06,2,1.0743074307430745e-05,2,1.1751175117511752e-05,2,1.275927592759276e-05,2,1.3767376737673768e-05,2,1.4775477547754775e-05,2,1.5783578357835783e-05,2,1.679167916791679e-05,2,1.7799779977997805e-05,2,1.8807880788078812e-05,2,1.9655965596559657e-05
2,-1.94999499949995e-05,2,-1.8491849184918492e-05,2,-1.7483748374837485e-05,2,-1.6475647564756477e-05,2,-1.546754675467547e-05,2,-1.445944594459446e-05,2,-1.3451345134513453e-05,2,-1.2443244324432443e-05,2,-1.1435143514351436e-05,2,-1.0427042704270428e-05,2,-9.418941894189419e-06,2,-8.410841084108411e-06,2,-7.402740274027404e-06,2,-6.394639463946394e-06,2,-5.386538653865387e-06,2,-4.378437843784379e-06,2,-3.3703370337033716e-06,2,-2.3622362236223607e-06,2,-1.354135413541353e-06,2,-3.4603460346034547e-07,2,6.580658065806601e-07,2,1.6701670167016697e-06,2,2.6782678267826773e-06,2,3.682368236823683e-06,2,4.694469446944696e-06,2,5.7025702570257035e-06,2,6.710671067106711e-06,2,7.718771877187719e-06,2,8.72687268726873e-06,2,9.734973497349737e-06,2,1.0743074307430745e-05,2,1.1751175117511752e-05,2,1.275927592759276e-05,2,1.3767376737673768e-05,2,1.4775477547754775e-05,2,1.5783578357835783e-05,2,1.678767876787679e-05,2,1.7799779977997805e-05,2,1.8803880388038804e-05,2,1.9655965596559657e-05
2,-1.94999499949995e-05,2,-1.8491849184918492e-05,2,-1.7483748374837485e-05,2,-1.6475647564756477e-05,2,-1.546754675467547e-05,2,-1.445944594459446e-05,2,-1.3451345134513453e-05,2,-1.2443244324432443e-05,2,-1.1435143514351436e-05,2,-1.0427042704270428e-05,2,-9.418941894189419e-06,2,-8.410841084108411e-06,2,-7.402740274027404e-06,2,-6.398639863986398e-06,2,-5.386538653865387e-06,2,-4.378437843784379e-06,2,-3.3703370337033716e-06,2,-2.3622362236223607e-06,2,-1.354135413541353e-06,2,-3.4603460346034547e-07,2,6.620662066206621e-07,2,1.6701670167016697e-06,2,2.6782678267826773e-06,2,3.6863686368636883e-06,2,4.694469446944696e-06,2,5.7025702570257035e-06,2,6.710671067106711e-06,2,7.718771877187719e-06,2,8.72687268726873e-06,2,9.72697269726973e-06,2,1.0751075107510756e-05,2,1.1759175917591763e-05,2,1.276727672767277e-05,2,1.3775377537753778e-05,2,1.4783478347834786e-05,2,1.5791579157915794e-05,2,1.67996799679968e-05,2,1.780778077807781e-05,2,1.8815881588158816e-05,2,1.965996599659966e-05
2,-1.94999499949995e-05,2,-1.8491849184918492e-05,2,-1.7483748374837485e-05,2,-1.6475647564756477e-05,2,-1.547154715471547e-05,2,-1.445944594459446e-05,2,-1.3451345134513453e-05,2,-1.2443244324432443e-05,2,-1.1435143514351436e-05,2,-1.0427042704270428e-05,2,-9.418941894189419e-06,2,-8.410841084108411e-06,2,-7.402740274027404e-06,2,-6.394639463946394e-06,2,-5.386538653865387e-06,2,-4.382438243824381e-06,2,-3.3703370337033716e-06,2,-2.3622362236223607e-06,2,-1.354135413541353e-06,2,-3.4603460346034547e-07,2,6.620662066206621e-07,2,1.6701670167016697e-06,2,2.6782678267826773e-06,2,3.6863686368636883e-06,2,4.694469446944696e-06,2,5.7025702570257035e-06,2,6.710671067106711e-06,2,7.718771877187719e-06,2,8.72687268726873e-06,2,9.734973497349737e-06,2,1.0743074307430745e-05,2,1.1751175117511752e-05,2,1.275927592759276e-05,2,1.3763376337633766e-05,2,1.4775477547754775e-05,2,1.5783578357835783e-05,2,1.679167916791679e-05,2,1.7799779977997805e-05,2,1.8807880788078812e-05,2,1.9655965596559657e-05
2,-1.94999499949995e-05,2,-1.8491849184918492e-05,2,-1.7483748374837485e-05,2,-1.6475647564756477e-05,2,-1.547154715471547e-05,2,-1.445944594459446e-05,2,-1.3451345134513453e-05,2,-1.2443244324432443e-05,2,-1.1435143514351436e-05,2,-1.0427042704270428e-05,2,-9.418941894189419e-06,2,-8.410841084108411e-06,2,-7.402740274027404e-06,2,-6.394639463946394e-06,2,-5.386538653865387e-06,2,-4.378437843784379e-06,2,-3.3703370337033716e-06,2,-2.3622362236223607e-06,2,-1.354135413541353e-06,2,-3.4603460346034547e-07,2,6.620662066206621e-07,2,1.6701670167016697e-06,2,2.6782678267826773e-06,2,3.6863686368636883e-06,2,4.6904690469046905e-06,2,5.7025702570257035e-06,2,6.710671067106711e-06,2,7.718771877187719e-06,2,8.72687268726873e-06,2,9.734973497349737e-06,2,1.0743074307430745e-05,2,1.1751175117511752e-05,2,1.275927592759276e-05,2,1.3767376737673768e-05,2,1.4775477547754775e-05,2,1.5783578357835783e-05,2,1.679167916791679e-05,2,1.7799779977997805e-05,2,1.8807880788078812e-05,2,1.9655965596559657e-05
2,-1.94999499949995e-05,2,-1.8491849184918492e-05,2,-1.7483748374837485e-05,2,-1.6475647564756477e-05,2,-1.546754675467547e-05,2,-1.445944594459446e-05,2,-1.3451345134513453e-05,2,-1.2443244324432443e-05,2,-1.143914391439144e-05,2,-1.0427042704270428e-05,2,-9.418941894189419e-06,2,-8.410841084108411e-06,2,-7.406740674067407e-06,2,-6.394639463946394e-06,2,-5.386538653865387e-06,2,-4.378437843784379e-06,2,-3.3703370337033716e-06,2,-2.3622362236223607e-06,2,-1.354135413541353e-06,2,-3.4603460346034547e-07,2,6.620662066206621e-07,2,1.6701670167016697e-06,2,2.6782678267826773e-06,2,3.6863686368636883e-06,2,4.694469446944696e-06,2,5.7025702570257035e-06,2,6.710671067106711e-06,2,7.718771877187719e-06,2,8.722872287228724e-06,2,9.730973097309732e-06,2,1.0743074307430745e-05,2,1.1751175117511752e-05,2,1.275927592759276e-05,2,1.3767376737673768e-05,2,1.4775477547754775e-05,2,1.5783578357835783e-05,2,1.679167916791679e-05,2,1.7799779977997805e-05,2,1.8807880788078812e-05,2,1.9655965596559657e-05
2,-1.94999499949995e-05,2,-1.8495849584958498e-05,2,-1.7483748374837485e-05,2,-1.6475647564756477e-05,2,-1.546754675467547e-05,2,-1.445944594459446e-05,2,-1.3451345134513453e-05,2,-1.2447244724472449e-05,2,-1.1435143514351436e-05,2,-1.0427042704270428e-05,2,-9.418941894189419e-06,2,-8.410841084108411e-06,2,-7.402740274027404e-06,2,-6.394639463946394e-06,2,-5.386538653865387e-06,2,-4.386438643864387e-06,2,-3.3703370337033716e-06,2,-2.3622362236223607e-06,2,-1.354135413541353e-06,2,-3.4603460346034547e-07,2,6.620662066206621e-07,2,1.6701670167016697e-06,2,2.6782678267826773e-06,2,3.6863686368636883e-06,2,4.694469446944696e-06,2,5.7025702570257035e-06,2,6.710671067106711e-06,2,7.718771877187719e-06,2,8.722872287228724e-06,2,9.734973497349737e-06,2,1.0739073907390743e-05,2,1.1751175117511752e-05,2,1.275927592759276e-05,2,1.3767376737673768e-05,2,1.4775477547754775e-05,2,1.5783578357835783e-05,2,1.679167916791679e-05,2,1.7799779977997805e-05,2,1.8807880788078812e-05,2,1.9655965596559657e-05
2,-1.94999499949995e-05,2,-1.8491849184918492e-05,2,-1.7483748374837485e-05,2,-1.6475647564756477e-05,2,-1.546754675467547e-05,2,-1.445944594459446e-05,2,-1.3451345134513453e-05,2,-1.2443244324432443e-05,2,-1.1435143514351436e-05,2,-1.0427042704270428e-05,2,-9.418941894189419e-06,2,-8.410841084108411e-06,2,-7.402740274027404e-06,2,-6.398639863986398e-06,2,-5.386538653865387e-06,2,-4.378437843784379e-06,2,-3.3703370337033716e-06,2,-2.366236623662366e-06,2,-1.354135413541353e-06,2,-3.500350035003509e-07,2,6.620662066206621e-07,2,1.6701670167016697e-06,2,2.6782678267826773e-06,2,3.6783678367836774e-06,2,4.694469446944696e-06,2,5.7025702570257035e-06,2,6.710671067106711e-06,2,7.718771877187719e-06,2,8.722872287228724e-06,2,9.734973497349737e-06,2,1.0743074307430745e-05,2,1.1751175117511752e-05,2,1.275927592759276e-05,2,1.3767376737673768e-05,2,1.4771477147714773e-05,2,1.5783578357835783e-05,2,1.679167916791679e-05,2,1.7799779977997805e-05,2,1.8807880788078812e-05,2,1.9655965596559657e-05
2,-1.94999499949995e-05,2,-1.8491849184918492e-05,2,-1.7483748374837485e-05,2,-1.6475647564756477e-05,2,-1.546754675467547e-05,2,-1.445944594459446e-05,2,-1.3451345134513453e-05,2,-1.2443244324432443e-05,2,-1.1435143514351436e-05,2,-1.0427042704270428e-05,2,-9.418941894189419e-06,2,-8.410841084108411e-06,2,-7.406740674067407e-06,2,-6.394639463946394e-06,2,-5.386538653865387e-06,2,-4.378437843784379e-06,2,-3.3703370337033716e-06,2,-2.366236623662366e-06,2,-1.354135413541353e-06,2,-3.4603460346034547e-07,2,6.620662066206621e-07,2,1.6701670167016697e-06,2,2.6782678267826773e-06,2,3.6863686368636883e-06,2,4.694469446944696e-06,2,5.7025702570257035e-06,2,6.710671067106711e-06,2,7.718771877187719e-06,2,8.72687268726873e-06,2,9.734973497349737e-06,2,1.0743074307430745e-05,2,1.1751175117511752e-05,2,1.275927592759276e-05,2,1.3767376737673768e-05,2,1.4775477547754775e-05,2,1.5783578357835783e-05,2,1.679167916791679e-05,2,1.7799779977997805e-05,2,1.8803880388038804e-05,2,1.9655965596559657e-05
2,-1.9503950395039505e-05,2,-1.8491849184918492e-05,2,-1.748774877487749e-05,2,-1.647964796479648e-05,2,-1.546754675467547e-05,2,-1.445944594459446e-05,2,-1.3451345134513453e-05,2,-1.2443244324432443e-05,2,-1.1435143514351436e-05,2,-1.0427042704270428e-05,2,-9.418941894189419e-06,2,-8.410841084108411e-06,2,-7.402740274027404e-06,2,-6.394639463946394e-06,2,-5.386538653865387e-06,2,-4.378437843784379e-06,2,-3.3703370337033716e-06,2,-2.3622362236223607e-06,2,-1.354135413541353e-06,2,-3.4603460346034547e-07,2,6.620662066206621e-07,2,1.6701670167016697e-06,2,2.6782678267826773e-06,2,3.6863686368636883e-06,2,4.694469446944696e-06,2,5.7025702570257035e-06,2,6.710671067106711e-06,2,7.718771877187719e-06,2,8.72687268726873e-06,2,9.734973497349737e-06,2,1.0739073907390743e-05,2,1.1751175117511752e-05,2,1.275927592759276e-05,2,1.3767376737673768e-05,2,1.4775477547754775e-05,2,1.5783578357835783e-05,2,1.679167916791679e-05,2,1.7799779977997805e-05,2,1.8807880788078812e-05,2,1.9655965596559657e-05
2,-1.9503950395039505e-05,2,-1.8491849184918492e-05,2,-1.7483748374837485e-05,2,-1.6475647564756477e-05,2,-1.547154715471547e-05,2,-1.445944594459446e-05,2,-1.3451345134513453e-05,2,-1.2443244324432443e-05,2,-1.1435143514351436e-05,2,-1.0427042704270428e-05,2,-9.418941894189419e-06,2,-8.410841084108411e-06,2,-7.402740274027404e-06,2,-6.394639463946394e-06,2,-5.386538653865387e-06,2,-4.378437843784379e-06,2,-3.3703370337033716e-06,2,-2.3622362236223607e-06,2,-1.354135413541353e-06,2,-3.4603460346034547e-07,2,6.620662066206621e-07,2,1.6701670167016697e-06,2,2.6782678267826773e-06,2,3.6863686368636883e-06,2,4.694469446944696e-06,2,5.7025702570257035e-06,2,6.710671067106711e-06,2,7.718771877187719e-06,2,8.72687268726873e-06,2,9.734973497349737e-06,2,1.0743074307430745e-05,2,1.1751175117511752e-05,2,1.275927592759276e-05,2,1.3767376737673768e-05,2,1.4775477547754775e-05,2,1.5783578357835783e-05,2,1.679167916791679e-05,2,1.7799779977997805e-05,2,1.8807880788078812e-05,2,1.9655965596559657e-05
2,-1.94999499949995e-05,2,-1.8491849184918492e-05,2,-1.7483748374837485e-05,2,-1.6475647564756477e-05,2,-1.546754675467547e-05,2,-1.445944594459446e-05,2,-1.3451345134513453e-05,2,-1.2443244324432443e-05,2,-1.1435143514351436e-05,2,-1.0427042704270428e-05,2,-9.422942294229424e-06,2,-8.410841084108411e-06,2,-7.402740274027404e-06,2,-6.394639463946394e-06,2,-5.386538653865387e-06,2,-4.382438243824381e-06,2,-3.3703370337033716e-06,2,-2.3622362236223607e-06,2,-1.354135413541353e-06,2,-3.4603460346034547e-07,2,6.620662066206621e-07,2,1.6701670167016697e-06,2,2.6782678267826773e-06,2,3.6863686368636883e-06,2,4.694469446944696e-06,2,5.7025702570257035e-06,2,6.710671067106711e-06,2,7.718771877187719e-06,2,8.72687268726873e-06,2,9.734973497349737e-06,2,1.0743074307430745e-05,2,1.1751175117511752e-05,2,1.275927592759276e-05,2,1.3767376737673768e-05,2,1.4775477547754775e-05,2,1.5783578357835783e-05,2,1.679167916791679e-05,2,1.7799779977997805e-05,2,1.8807880788078812e-05,2,1.9655965596559657e-05
2,-1.94999499949995e-05,2,-1.8495849584958498e-05,2,-1.7483748374837485e-05,2,-1.6475647564756477e-05,2,-1.546754675467547e-05,2,-1.445944594459446e-05,2,-1.3451345134513453e-05,2,-1.2443244324432443e-05,2,-1.1435143514351436e-05,2,-1.0427042704270428e-05,2,-9.418941894189419e-06,2,-8.410841084108411e-06,2,-7.402740274027404e-06,2,-6.398639863986398e-06,2,-5.386538653865387e-06,2,-4.382438243824381e-06,2,-3.3703370337033716e-06,2,-2.3622362236223607e-06,2,-1.3581358135813585e-06,2,-3.4603460346034547e-07,2,6.620662066206621e-07,2,1.6701670167016697e-06,2,2.6782678267826773e-06,2,3.682368236823683e-06,2,4.694469446944696e-06,2,5.7025702570257035e-06,2,6.710671067106711e-06,2,7.718771877187719e-06,2,8.72687268726873e-06,2,9.734973497349737e-06,2,1.0743074307430745e-05,2,1.1751175117511752e-05,2,1.275927592759276e-05,2,1.3767376737673768e-05,2,1.4775477547754775e-05,2,1.5783578357835783e-05,2,1.679167916791679e-05,2,1.7799779977997805e-05,2,1.8807880788078812e-05,2,1.9655965596559657e-05
